name,ra,dec,l,b,alphaKW,alphaKW0,AKHerschel,J_flux,J_flux_err,Jmag,H_flux,H_flux_err,Hmag,Ks_flux,Ks_flux_err,Ksmag,W1_flux,W1_flux_err,W1mag,W2_flux,W2_flux_err,W2mag,W3_flux,W3_flux_err,W3mag,W4_flux,W4_flux_err,W4mag,J_flag,H_flag,Ks_flag,W1_flag,W2_flag,W3_flag,W4_flag
star_2032,84.07200416666666,-6.186393611111112,209.88555770854302,-19.51767110930053,1.06,0.87,1.873,0.12396192651223936,0.012396192651223936,17.773,0.7097411022335345,0.07097411022335345,15.398,2.2569942628399633,0.22569942628399633,13.676,4.84748839741159,0.484748839741159,12.013,17.052885643237452,1.7052885643237454,10.008,59.525480855426665,5.9525480855426665,6.815,307.8662606572489,30.786626065724892,3.585,1,1,1,1,1,1,1
star_2033,84.07348749999998,-6.380435833333333,210.07039306602258,-19.603227975167584,0.38,-0.08,6.253,0.024416775891341072,0.0024416775891341076,19.537,0.23480100780286142,0.023480100780286145,16.599,0.874038282829006,0.08740382828290061,14.706,1.9967182079498662,0.19967182079498663,12.976,4.632312820831236,0.4632312820831236,11.423,2.9971115849100127,0.2997111584910013,10.06,46.769432130710456,4.676943213071046,5.631,1,1,1,1,1,1,1
star_2034,84.07392083333332,-4.1018244444444445,207.9206750802784,-18.571164000735298,0.57,0.56,0.101,0.07469444712819495,0.007469444712819496,18.323,0.13889926788190898,0.013889926788190898,17.169,0.22015596409255983,0.022015596409255985,16.203,0.41871332142889583,0.041871332142889586,14.672,0.42559633528082136,0.04255963352808214,14.015,2.5793062612317574,0.25793062612317574,10.223,8.112637987835226,0.8112637987835227,7.533,1,1,1,1,1,1,1
star_2035,84.07447083333332,-6.374434999999999,210.06515964138705,-19.59967006681303,1.91,1.35,10.69,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.3570511655591036,0.03570511655591036,15.678,5.5197165749697685,0.5519716574969769,11.872,33.86864950231036,3.386864950231036,9.263,31.732399435542792,3.1732399435542793,7.498,1247.2746531253451,124.72746531253452,2.066,1,1,1,1,1,1,1
star_2036,84.07452083333332,-5.781761388888889,209.50341450683922,-19.333678382381493,0.94,0.88,0.31,0.05406152807278802,0.005406152807278803,18.674,0.13082777538260912,0.013082777538260912,17.234,0.2346013220269325,0.023460132202693253,16.134,0.6063407802370439,0.06063407802370439,14.27,1.008783289852101,0.1008783289852101,13.078,6.046484061114588,0.6046484061114588,9.298,22.447195902688744,2.2447195902688746,6.428,1,1,1,1,1,1,1
star_2037,84.07585833333331,-5.8314208333333335,209.55104836460833,-19.35483977453186,-1.1,-1.15,0.272,3.8131888729342087,0.3813188872934209,14.053,5.936082889252048,0.5936082889252048,13.092,6.630258410710989,0.663025841071099,12.506,5.690059113409272,0.5690059113409273,11.839,4.877506756708049,0.4877506756708049,11.367,5.27112011044737,0.527112011044737,9.447,4.865887869995026,0.48658878699950264,8.088,1,1,1,1,1,1,1
star_2038,84.07698749999999,-6.344086666666667,210.03753676153798,-19.583857231224467,-0.9,-0.92,1.596,20.91646639036607,2.091646639036607,12.205,27.48526677550314,2.748526677550314,11.428,24.228719113001727,2.422871911300173,11.099,18.210286487895853,1.8210286487895855,10.576,15.653010612444278,1.565301061244428,10.101,20.696786152501385,2.0696786152501385,7.962,27.037223854173707,2.703722385417371,6.226,1,1,1,1,1,1,1
star_2039,84.07695833333332,-6.370399999999999,210.0625025246839,-19.59565426288692,0.0,0.0,13.491,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,666700.0,66670.0,0.0,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2040,84.07697916666666,-5.517410833333333,209.2546106286405,-19.212319455972356,-0.55,-0.62,0.501,2.762411142111365,0.2762411142111365,14.403,4.0616262445758275,0.4061626244575828,13.504,4.257262753020616,0.42572627530206164,12.987,4.698040737052907,0.46980407370529076,12.047,3.655930067093703,0.36559300670937034,11.68,3.660183950740701,0.3660183950740701,9.843,16.068010127269346,1.6068010127269348,6.791,1,1,1,1,1,1,1
star_2041,84.07744999999998,-4.88758361111111,208.66072698333747,-18.926603375050874,0.2,0.15,0.216,0.4135121903217387,0.04135121903217387,16.465,0.808164848424932,0.08081648484249321,15.257,0.9443444996899157,0.09443444996899159,14.622,0.6491077258627105,0.06491077258627105,14.196,0.8737715091774264,0.08737715091774265,13.234,2.098470712817841,0.20984707128178412,10.447,10.674857758089264,1.0674857758089265,7.235,1,1,1,1,1,1,1
star_2042,84.07847083333333,-6.369505277777777,210.06236676284797,-19.593909652297132,0.0,0.0,13.491,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,666700.0,66670.0,0.0,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2043,84.07889166666665,-6.756311111111111,210.43018132257856,-19.76617342737289,0.0,0.0,8.0,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,666700.0,66670.0,0.0,4.437279427293831,0.4437279427293831,12.109,51.546345417969896,5.15463454179699,8.807,33.0143622586035,3.30143622586035,7.455,2686.346915094151,268.6346915094151,1.233,1,1,1,1,1,1,1
star_2044,84.07924999999999,-5.923706388888889,209.64003164072744,-19.393328010319426,0.12,-0.07,1.533,0.3503388637219008,0.035033886372190085,16.645,2.1081424657751313,0.21081424657751313,14.216,6.216278381983399,0.6216278381983399,12.576,4.38043033919595,0.43804303391959504,12.123,10.408733271496285,1.0408733271496284,10.544,17.959858570617047,1.7959858570617049,8.116,79.2797180185264,7.92797180185264,5.058,1,1,1,1,1,1,1
star_2045,84.07921249999998,-5.307956388888889,209.05787233215236,-19.115669341523724,0.0,0.0,0.252,3.370453323274227,0.33704533232742273,14.187,3.95822025316642,0.395822025316642,13.532,3.256345331945639,0.3256345331945639,13.278,1.3449829479006823,0.13449829479006822,13.405,0.6225838914501701,0.06225838914501702,13.602,3.794048798185612,0.3794048798185612,9.804,4.8124041959506405,0.4812404195950641,8.1,1,1,1,1,1,1,1
star_2046,84.07950833333332,-6.3807525,210.0735343295815,-19.598017801718107,0.24,0.24,6.382,1.7835624362366573,0.17835624362366576,14.878,1.944016544421378,0.1944016544421378,14.304,1.7279471494484495,0.17279471494484497,13.966,1.6185151847172234,0.16185151847172236,13.204,3.3682000633285747,0.33682000633285747,11.769,0.40916917871382835,0.04091691787138284,12.222,25.00127152631339,2.500127152631339,6.311,1,1,1,1,1,1,1
star_2047,84.07994166666666,-5.925208888888889,209.64178237411022,-19.393388790735514,0.83,0.57,1.533,0.04282410715366308,0.004282410715366308,18.927,0.16838366445720873,0.016838366445720874,16.96,0.39475755926755907,0.03947575592675591,15.569,0.8927231114778096,0.08927231114778096,13.85,2.3088614877488443,0.23088614877488445,12.179,6.198732745005886,0.6198732745005886,9.271,35.74062121408828,3.574062121408828,5.923,1,1,1,1,1,1,1
star_2048,84.08075833333332,-6.430917777777778,210.1217584335177,-19.619335567491373,-0.84,-0.85,1.624,11.181197456814344,1.1181197456814345,12.885,12.621179885602245,1.2621179885602247,12.273,14.110111808789348,1.411011180878935,11.686,11.280199439518388,1.1280199439518388,11.096,10.70034744594948,1.070034744594948,10.514,11.50013430678819,1.150013430678819,8.6,20.699606843055463,2.0699606843055465,6.516,1,1,1,1,1,1,1
star_2049,84.08107499999998,-6.485258055555556,210.17352140778146,-19.643335434914814,1.61,1.21,2.306,0.03345710174495891,0.0033457101744958913,19.195,0.3211441066509295,0.032114410665092956,16.259,1.1064465911886212,0.11064465911886212,14.45,1.7551602645541442,0.17551602645541442,13.116,5.923765794777508,0.5923765794777508,11.156,75.4923443780014,7.549234437800141,6.557,350.237058508115,35.0237058508115,3.445,1,1,1,1,1,1,1
star_2050,84.08122499999999,-6.410535277777778,210.10262275140101,-19.609809251959,-0.4,-0.82,4.293,0.13542171736868563,0.013542171736868565,17.677,1.0249435733189567,0.10249435733189567,14.999,2.5511174601295936,0.2551117460129594,13.543,2.6273430276086165,0.2627343027608617,12.678,3.8636509073652907,0.3863650907365291,11.62,4.641976231443748,0.46419762314437485,9.585,11.177948304877892,1.1177948304877894,7.185,1,1,1,1,1,1,1
star_2051,84.08118749999998,-6.3722513888888885,210.06625564642596,-19.59272314289485,0.0,0.0,15.017,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.055760987348906964,0.005576098734890697,17.694,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2052,84.08126249999998,-6.370096666666666,210.06424541876166,-19.591692731608212,0.0,0.0,15.017,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,666700.0,66670.0,0.0,23.54598040471779,2.354598040471779,10.297,264.3613005075699,26.436130050756994,7.032,434.8133927473757,43.48133927473757,4.656,1117.7948304877893,111.77948304877894,2.185,1,1,1,1,1,1,1
star_2053,84.08147083333331,-7.310859444444445,210.95981147696364,-20.010068874277813,0.18,0.14,0.197,0.11611499747279719,0.01161149974727972,17.844,0.17422078114807799,0.0174220781148078,16.923,0.16901702579529548,0.01690170257952955,16.49,0.4020839875490419,0.040208398754904194,14.716,0.8875603233057628,0.08875603233057629,13.217,1.353639168163377,0.13536391681633772,10.923,3.444784804848891,0.3444784804848891,8.463,1,1,1,1,1,1,1
star_2054,84.08224999999999,-5.8065508333333336,209.53054214329134,-19.337969865558264,-1.02,-1.08,0.304,10.60933876609363,1.060933876609363,12.942,17.29417927465899,1.7294179274658992,11.931,24.38543207794013,2.4385432077940132,11.092,24.998662785577142,2.4998662785577146,10.232,25.362839865533605,2.536283986553361,9.577,14.733397714350824,1.4733397714350824,8.331,29.837476968572464,2.9837476968572467,6.119,1,1,1,1,1,1,1
star_2055,84.08231249999999,-5.244069722222222,208.99906430403252,-19.084000124913253,0.0,0.0,0.189,20.03033981001671,2.003033981001671,12.252,27.816338112912216,2.781633811291222,11.415,27.86958200636535,2.786958200636535,10.947,17.795769760240503,1.7795769760240505,10.601,13.822859052888019,1.382285905288802,10.236,4.754478768743388,0.4754478768743388,9.559,19.442947199858256,1.9442947199858258,6.584,1,1,1,1,1,1,1
star_2056,84.08232083333331,-4.748637777777778,208.53227038668538,-18.859086847545033,0.0,0.0,0.153,34.426138930188905,3.4426138930188905,11.664,43.00311906960031,4.300311906960031,10.942,35.63940584099608,3.5639405840996083,10.68,28.6231072760837,2.8623107276083704,10.085,22.356194517616125,2.2356194517616124,9.714,7.535341034282296,0.7535341034282297,9.059,18.296250461090104,1.8296250461090104,6.65,1,1,1,1,1,1,1
star_2057,84.08252499999998,-6.766864166666666,210.4419291984617,-19.767642360114,0.79,0.62,5.694,0.09974435287869766,0.009974435287869766,18.009,0.46719690452669393,0.046719690452669396,15.852,0.9177628101858274,0.09177628101858275,14.653,4.103144183672241,0.41031441836722415,12.194,8.949481604357253,0.8949481604357253,10.708,31.93764670333938,3.193764670333938,7.491,76.55297920934346,7.655297920934347,5.096,1,1,1,1,1,1,1
star_2058,84.08242083333332,-6.3729249999999995,210.0674770596318,-19.591928144971515,0.0,0.0,15.017,1594000.0,159400.0,0.0,0.05591134717483756,0.005591134717483757,18.157,0.48342650186138547,0.04834265018613855,15.349,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2059,84.08280833333332,-5.218459444444445,208.97513989445886,-19.071962594500018,-0.26,-0.29,0.181,5.676600316227622,0.5676600316227622,13.621,6.935854223448135,0.6935854223448135,12.923,6.337682159306425,0.6337682159306426,12.555,4.780978363202362,0.47809783632023617,12.028,4.522701027139945,0.45227010271399454,11.449,14.174342167437459,1.417434216743746,8.373,26.789345095932063,2.6789345095932067,6.236,1,1,1,1,1,1,1
star_2060,84.08497916666666,-6.421871111111112,210.11515763823647,-19.61153978391081,0.0,0.0,3.611,1594000.0,159400.0,0.0,0.015584754185253381,0.0015584754185253382,19.544,0.17058092107999923,0.017058092107999922,16.48,0.29669947527961504,0.029669947527961506,15.046,0.513567910499268,0.0513567910499268,13.811,0.3590069964878448,0.03590069964878448,12.364,3.4321170977314748,0.3432117097731475,8.467,1,1,1,1,1,1,1
star_2061,84.08540833333332,-6.389506666666667,210.08462915931844,-19.59668825338868,-0.26,-0.48,5.063,0.8759681529290522,0.08759681529290522,15.65,3.2351912301388963,0.32351912301388963,13.751,9.56600173105666,0.9566001731056661,12.108,13.549297488632723,1.3549297488632723,10.897,17.24240650227634,1.724240650227634,9.996,16.515925393217522,1.6515925393217523,8.207,76.41209321098,7.6412093210980006,5.098,1,1,1,1,1,1,1
star_2062,84.08564166666665,-7.092156666666666,210.75317066988046,-19.90945394866403,-0.94,-0.95,0.823,21.841794518160466,2.1841794518160467,12.158,28.099588282947277,2.809958828294728,11.404,22.799769432388963,2.2799769432388963,11.165,13.05920616925962,1.305920616925962,10.937,10.171801575907299,1.01718015759073,10.569,12.867758821370082,1.2867758821370083,8.478,23.03361464601706,2.303361464601706,6.4,1,1,1,1,1,1,1
star_2063,84.08582083333332,-6.371070555555555,210.067320698388,-19.588076538021248,0.0,0.0,9.575,0.16341364494919372,0.016341364494919373,17.473,0.6096772035867486,0.060967720358674864,15.563,1.215431408986068,0.12154314089860681,14.348,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2064,84.08723333333332,-6.377431666666666,210.07402605305893,-19.589666018269067,0.0,0.0,6.676,0.06755979406043143,0.006755979406043143,18.432,0.24338844535038753,0.024338844535038755,16.56,0.5290910986961189,0.05290910986961189,15.251,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2065,84.08774166666664,-6.364832777777777,210.0623053475837,-19.583579105042872,-0.59,-0.95,9.305,6.583977181723167,0.6583977181723167,13.46,35.60409544886403,3.560409544886403,11.147,62.27739742995102,6.2277397429951025,10.074,51.98963617718718,5.198963617718718,9.437,65.01265162854942,6.501265162854942,8.555,50.85139980253399,5.085139980253399,6.986,199.69265759002909,19.96926575900291,4.055,1,1,1,1,1,1,1
star_2066,84.08815833333331,-6.4491325,210.14254611738963,-19.620898161169514,-0.95,-0.97,0.867,2.816360969735483,0.2816360969735483,14.382,3.2681347636231766,0.32681347636231767,13.74,2.9236841620658263,0.29236841620658266,13.395,2.823038352142283,0.2823038352142283,12.6,2.458090564162089,0.2458090564162089,12.111,1.9120661469026858,0.1912066146902686,10.548,3.8758065897545717,0.3875806589754572,8.335,1,1,1,1,1,1,1
star_2067,84.08822499999998,-6.392006388888889,210.08833115137304,-19.595302345144827,0.0,0.0,5.163,0.15866762352583347,0.015866762352583347,17.505,0.2681019400416242,0.02681019400416242,16.455,666700.0,66670.0,0.0,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2068,84.0891875,-6.760175833333333,210.43869640705606,-19.758740057802218,-0.69,-0.84,5.341,72.85985742461109,7.28598574246111,10.85,200.95552759538583,20.095552759538585,9.268,363.35442637415224,36.33544263741523,8.159,444.9557037783497,44.49557037783497,7.106,576.7636475079715,57.676364750797156,6.185,541.8797382922114,54.18797382922114,4.417,865.2908210770299,86.529082107703,2.463,1,1,1,1,1,1,1
star_2069,84.08986666666665,-6.381271388888888,210.07891368071142,-19.589042514263273,-0.08,-0.28,5.289,3.6214985617500153,0.36214985617500156,14.109,10.353804410418233,1.0353804410418233,12.488,27.185069968886623,2.7185069968886624,10.974,49.7870940431813,4.97870940431813,9.484,65.13251972725011,6.513251972725012,8.553,119.0975732667593,11.90975732667593,6.062,274.1334910445808,27.41334910445808,3.711,1,1,1,1,1,1,1
star_2070,84.09054583333332,-5.69951,209.43320949643854,-19.282398508427676,0.65,0.59,0.309,0.07531618561222299,0.007531618561222299,18.314,0.18910366965623865,0.018910366965623867,16.834,0.4084420573777241,0.040844205737772414,15.532,0.9219699755655119,0.0921969975565512,13.815,1.4066883143058893,0.14066883143058892,12.717,5.653311453715785,0.5653311453715786,9.371,21.084441266442365,2.1084441266442364,6.496,1,1,1,1,1,1,1
star_2071,84.09067499999999,-5.097991666666666,208.86529306524568,-19.010384558230633,-1.08,-1.12,0.18,4.656807835960461,0.46568078359604614,13.836,5.790285216641237,0.5790285216641238,13.119,5.1800082940795855,0.5180008294079586,12.774,3.170419848571901,0.31704198485719015,12.474,2.8457574382634223,0.28457574382634226,11.952,2.4115868795616118,0.2411586879561612,10.296,4.15682840214905,0.41568284021490504,8.259,1,1,1,1,1,1,1
star_2072,84.09098749999998,-6.433893888888889,210.12940792550813,-19.611572862310275,-0.85,-0.93,1.515,19.75551324484163,1.9755513244841632,12.267,36.165956586696325,3.616595658669633,11.13,52.375774141840175,5.237577414184018,10.262,66.85236539805952,6.685236539805953,9.164,74.98905482053806,7.498905482053806,8.4,69.74336738655934,6.974336738655935,6.643,82.48255338333817,8.248255338333818,5.015,1,1,1,1,1,1,1
star_2073,84.09114583333333,-6.391634722222222,210.08935602928804,-19.59253984256132,0.04,-0.18,6.024,5.239481570062277,0.5239481570062278,13.708,23.916628445442218,2.391662844544222,11.579,44.08902097294942,4.408902097294942,10.449,59.80214728494181,5.980214728494182,9.285,114.44527832938736,11.444527832938737,7.941,233.72378585109135,23.372378585109136,5.33,491.5436576260855,49.154365762608556,3.077,1,1,1,1,1,1,1
star_2074,84.09149166666666,-6.694988888888889,210.37777332714884,-19.72765157482541,0.0,0.0,1.115,11.368111303675036,1.1368111303675037,12.867,13.215997768299884,1.3215997768299885,12.223,11.290949243846347,1.1290949243846347,11.928,6.98741886789579,0.698741886789579,11.616,5.83173632552437,0.583173632552437,11.173,5.066440099834099,0.50664400998341,9.49,14.640708600210123,1.4640708600210124,6.892,1,1,1,1,1,1,1
star_2075,84.09155416666665,-5.520637222222222,209.26459461194088,-19.200831064075366,0.0,0.0,0.393,0.09499228116939622,0.009499228116939623,18.062,0.21493144408304846,0.021493144408304847,16.695,0.3141452194224977,0.03141452194224977,15.817,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2076,84.09276666666665,-5.929881944444444,209.6522859697475,-19.384093784663392,0.0,0.0,3.287,4.504932800617392,0.4504932800617392,13.872,4.946522132887274,0.49465221328872744,13.29,4.7285768873958745,0.47285768873958745,12.873,3.4794994986662005,0.3479499498666201,12.373,3.3281115910393373,0.3328111591039338,11.782,1.1012930852024603,0.11012930852024604,11.147,3.1590907128136725,0.31590907128136725,8.557,1,1,1,1,1,1,1
star_2077,84.09349583333332,-5.6069161111111105,209.34705897895594,-19.238037591873812,0.0,0.0,0.355,0.15779321214784495,0.015779321214784495,17.511,0.33044558720158984,0.03304455872015898,16.228,0.5015687326406878,0.050156873264068785,15.309,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
